user_id,text_transcript
CUST_808,Customer says: The service is update and okay. I want a update.
CUST_808,Customer says: The service is okay and update. I want a billing.
CUST_809,Customer says: The service is okay and plan. I want a billing.
CUST_809,Customer says: The service is plan and update. I want a plan.
CUST_810,Customer says: The service is billing and okay. I want a question.
CUST_810,Customer says: The service is plan and question. I want a plan.
CUST_811,Customer says: The service is plan and okay. I want a update.
CUST_811,Customer says: The service is billing and billing. I want a billing.
CUST_812,Customer says: The service is update and question. I want a billing.
CUST_812,Customer says: The service is question and update. I want a update.
CUST_813,Customer says: The service is okay and billing. I want a okay.
CUST_813,Customer says: The service is billing and update. I want a update.
CUST_814,Customer says: The service is plan and plan. I want a update.
CUST_814,Customer says: The service is update and question. I want a question.
CUST_815,Customer says: The service is okay and plan. I want a plan.
CUST_815,Customer says: The service is update and update. I want a okay.
CUST_816,Customer says: The service is plan and question. I want a billing.
CUST_816,Customer says: The service is okay and billing. I want a question.
CUST_817,Customer says: The service is question and billing. I want a okay.
CUST_817,Customer says: The service is billing and okay. I want a okay.
CUST_818,Customer says: The service is update and plan. I want a plan.
CUST_818,Customer says: The service is question and update. I want a plan.
CUST_819,Customer says: The service is okay and okay. I want a billing.
CUST_819,Customer says: The service is billing and okay. I want a okay.
CUST_820,Customer says: The service is billing and plan. I want a question.
CUST_820,Customer says: The service is billing and plan. I want a plan.
CUST_821,Customer says: The service is plan and update. I want a update.
CUST_821,Customer says: The service is plan and okay. I want a update.
CUST_822,Customer says: The service is billing and update. I want a okay.
CUST_822,Customer says: The service is question and update. I want a plan.
CUST_823,Customer says: The service is plan and plan. I want a question.
CUST_823,Customer says: The service is okay and billing. I want a okay.
CUST_824,Customer says: The service is question and plan. I want a okay.
CUST_824,Customer says: The service is billing and plan. I want a billing.
CUST_825,Customer says: The service is update and billing. I want a plan.
CUST_825,Customer says: The service is update and plan. I want a plan.
CUST_826,Customer says: The service is update and billing. I want a question.
CUST_826,Customer says: The service is question and question. I want a question.
CUST_827,Customer says: The service is okay and question. I want a update.
CUST_827,Customer says: The service is question and plan. I want a question.
CUST_828,Customer says: The service is billing and update. I want a update.
CUST_828,Customer says: The service is okay and plan. I want a update.
CUST_829,Customer says: The service is billing and question. I want a update.
CUST_829,Customer says: The service is billing and question. I want a okay.
CUST_830,Customer says: The service is update and update. I want a billing.
CUST_830,Customer says: The service is plan and okay. I want a plan.
CUST_831,Customer says: The service is update and plan. I want a question.
CUST_831,Customer says: The service is okay and plan. I want a question.
CUST_832,Customer says: The service is billing and plan. I want a okay.
CUST_832,Customer says: The service is question and plan. I want a billing.
CUST_833,Customer says: The service is plan and question. I want a plan.
CUST_833,Customer says: The service is okay and update. I want a question.
CUST_834,Customer says: The service is question and question. I want a question.
CUST_834,Customer says: The service is plan and okay. I want a billing.
CUST_835,Customer says: The service is okay and question. I want a plan.
CUST_835,Customer says: The service is plan and question. I want a plan.
CUST_836,Customer says: The service is question and okay. I want a update.
CUST_836,Customer says: The service is plan and question. I want a question.
CUST_837,Customer says: The service is plan and billing. I want a question.
CUST_837,Customer says: The service is plan and question. I want a billing.
CUST_838,Customer says: The service is update and billing. I want a okay.
CUST_838,Customer says: The service is plan and billing. I want a update.
CUST_839,Customer says: The service is question and plan. I want a billing.
CUST_839,Customer says: The service is update and billing. I want a okay.
CUST_840,Customer says: The service is plan and question. I want a update.
CUST_840,Customer says: The service is billing and plan. I want a billing.
CUST_841,Customer says: The service is plan and okay. I want a billing.
CUST_841,Customer says: The service is okay and update. I want a okay.
CUST_842,Customer says: The service is plan and update. I want a billing.
CUST_842,Customer says: The service is billing and plan. I want a question.
CUST_843,Customer says: The service is question and billing. I want a plan.
CUST_843,Customer says: The service is question and okay. I want a billing.
CUST_844,Customer says: The service is okay and plan. I want a okay.
CUST_844,Customer says: The service is question and question. I want a update.
CUST_845,Customer says: The service is billing and plan. I want a billing.
CUST_845,Customer says: The service is okay and plan. I want a plan.
CUST_846,Customer says: The service is question and okay. I want a question.
CUST_846,Customer says: The service is question and update. I want a question.
CUST_847,Customer says: The service is billing and plan. I want a question.
CUST_847,Customer says: The service is billing and okay. I want a plan.
CUST_848,Customer says: The service is okay and billing. I want a okay.
CUST_848,Customer says: The service is okay and okay. I want a question.
CUST_849,Customer says: The service is question and question. I want a plan.
CUST_849,Customer says: The service is billing and question. I want a okay.
CUST_850,Customer says: The service is okay and okay. I want a okay.
CUST_850,Customer says: The service is update and plan. I want a billing.
CUST_851,Customer says: The service is billing and question. I want a update.
CUST_851,Customer says: The service is billing and plan. I want a okay.
CUST_852,Customer says: The service is question and plan. I want a billing.
CUST_852,Customer says: The service is update and question. I want a billing.
CUST_853,Customer says: The service is question and billing. I want a okay.
CUST_853,Customer says: The service is update and okay. I want a billing.
CUST_854,Customer says: The service is plan and okay. I want a plan.
CUST_854,Customer says: The service is billing and update. I want a plan.
CUST_855,Customer says: The service is billing and plan. I want a okay.
CUST_855,Customer says: The service is billing and okay. I want a question.
CUST_856,Customer says: The service is billing and plan. I want a question.
CUST_856,Customer says: The service is okay and okay. I want a plan.
CUST_857,Customer says: The service is question and update. I want a plan.
CUST_857,Customer says: The service is okay and billing. I want a question.
CUST_858,Customer says: The service is update and billing. I want a question.
CUST_858,Customer says: The service is plan and plan. I want a question.
CUST_859,Customer says: The service is update and question. I want a billing.
CUST_859,Customer says: The service is billing and plan. I want a question.
CUST_860,Customer says: The service is plan and update. I want a billing.
CUST_860,Customer says: The service is okay and okay. I want a question.
CUST_861,Customer says: The service is question and okay. I want a question.
CUST_861,Customer says: The service is billing and update. I want a update.
CUST_862,Customer says: The service is plan and billing. I want a question.
CUST_862,Customer says: The service is question and plan. I want a plan.
CUST_863,Customer says: The service is question and question. I want a billing.
CUST_863,Customer says: The service is plan and billing. I want a question.
CUST_864,Customer says: The service is okay and okay. I want a question.
CUST_864,Customer says: The service is plan and okay. I want a plan.
CUST_865,Customer says: The service is okay and plan. I want a okay.
CUST_865,Customer says: The service is plan and billing. I want a plan.
CUST_866,Customer says: The service is billing and billing. I want a question.
CUST_866,Customer says: The service is billing and update. I want a billing.
CUST_867,Customer says: The service is plan and billing. I want a plan.
CUST_867,Customer says: The service is plan and update. I want a billing.
CUST_868,Customer says: The service is billing and okay. I want a okay.
CUST_868,Customer says: The service is question and plan. I want a update.
CUST_869,Customer says: The service is okay and billing. I want a question.
CUST_869,Customer says: The service is update and billing. I want a billing.
CUST_870,Customer says: The service is plan and plan. I want a okay.
CUST_870,Customer says: The service is okay and billing. I want a billing.
CUST_871,Customer says: The service is okay and okay. I want a billing.
CUST_871,Customer says: The service is update and billing. I want a update.
CUST_872,Customer says: The service is update and billing. I want a question.
CUST_872,Customer says: The service is okay and plan. I want a billing.
CUST_873,Customer says: The service is update and billing. I want a okay.
CUST_873,Customer says: The service is update and plan. I want a plan.
CUST_874,Customer says: The service is plan and question. I want a update.
CUST_874,Customer says: The service is update and question. I want a update.
CUST_875,Customer says: The service is question and billing. I want a okay.
CUST_875,Customer says: The service is plan and question. I want a question.
CUST_876,Customer says: The service is frustrated and dropped. I want a slow.
CUST_876,Customer says: The service is dropped and cancel. I want a cancel.
CUST_877,Customer says: The service is plan and billing. I want a okay.
CUST_877,Customer says: The service is update and update. I want a update.
CUST_878,Customer says: The service is question and question. I want a update.
CUST_878,Customer says: The service is plan and plan. I want a question.
CUST_879,Customer says: The service is update and plan. I want a question.
CUST_879,Customer says: The service is update and billing. I want a update.
CUST_880,Customer says: The service is update and okay. I want a okay.
CUST_880,Customer says: The service is billing and billing. I want a update.
CUST_881,Customer says: The service is plan and billing. I want a update.
CUST_881,Customer says: The service is question and okay. I want a plan.
CUST_882,Customer says: The service is update and question. I want a okay.
CUST_882,Customer says: The service is question and update. I want a billing.
CUST_883,Customer says: The service is okay and question. I want a billing.
CUST_883,Customer says: The service is plan and update. I want a update.
CUST_884,Customer says: The service is okay and question. I want a plan.
CUST_884,Customer says: The service is okay and okay. I want a question.
CUST_885,Customer says: The service is plan and question. I want a update.
CUST_885,Customer says: The service is billing and update. I want a update.
CUST_886,Customer says: The service is okay and update. I want a plan.
CUST_886,Customer says: The service is update and plan. I want a question.
CUST_887,Customer says: The service is okay and plan. I want a update.
CUST_887,Customer says: The service is okay and okay. I want a plan.
CUST_888,Customer says: The service is plan and billing. I want a billing.
CUST_888,Customer says: The service is okay and billing. I want a update.
CUST_889,Customer says: The service is question and okay. I want a question.
CUST_889,Customer says: The service is billing and plan. I want a okay.
CUST_890,Customer says: The service is billing and update. I want a okay.
CUST_890,Customer says: The service is okay and plan. I want a okay.
CUST_891,Customer says: The service is plan and billing. I want a update.
CUST_891,Customer says: The service is update and okay. I want a okay.
CUST_892,Customer says: The service is billing and plan. I want a update.
CUST_892,Customer says: The service is plan and billing. I want a update.
CUST_893,Customer says: The service is update and question. I want a billing.
CUST_893,Customer says: The service is billing and question. I want a plan.
CUST_894,Customer says: The service is question and billing. I want a plan.
CUST_894,Customer says: The service is update and question. I want a plan.
CUST_895,Customer says: The service is plan and plan. I want a question.
CUST_895,Customer says: The service is update and plan. I want a question.
CUST_896,Customer says: The service is billing and question. I want a question.
CUST_896,Customer says: The service is question and plan. I want a question.
CUST_897,Customer says: The service is billing and plan. I want a billing.
CUST_897,Customer says: The service is okay and question. I want a plan.
CUST_898,Customer says: The service is plan and question. I want a update.
CUST_898,Customer says: The service is update and billing. I want a question.
CUST_899,Customer says: The service is question and okay. I want a update.
CUST_899,Customer says: The service is update and question. I want a billing.
CUST_900,Customer says: The service is question and billing. I want a update.
CUST_900,Customer says: The service is okay and plan. I want a update.
CUST_901,Customer says: The service is billing and question. I want a update.
CUST_901,Customer says: The service is okay and billing. I want a question.
CUST_902,Customer says: The service is plan and billing. I want a question.
CUST_902,Customer says: The service is plan and question. I want a plan.
CUST_903,Customer says: The service is plan and plan. I want a question.
CUST_903,Customer says: The service is plan and billing. I want a okay.
CUST_904,Customer says: The service is okay and plan. I want a okay.
CUST_904,Customer says: The service is okay and plan. I want a plan.
CUST_905,Customer says: The service is billing and update. I want a question.
CUST_905,Customer says: The service is plan and plan. I want a okay.
CUST_906,Customer says: The service is billing and okay. I want a plan.
CUST_906,Customer says: The service is plan and okay. I want a plan.
CUST_907,Customer says: The service is update and question. I want a question.
CUST_907,Customer says: The service is question and update. I want a plan.
CUST_908,Customer says: The service is okay and billing. I want a plan.
CUST_908,Customer says: The service is update and update. I want a question.
CUST_909,Customer says: The service is plan and question. I want a billing.
CUST_909,Customer says: The service is question and billing. I want a update.
CUST_910,Customer says: The service is question and question. I want a okay.
CUST_910,Customer says: The service is update and okay. I want a billing.
CUST_911,Customer says: The service is billing and update. I want a billing.
CUST_911,Customer says: The service is update and billing. I want a plan.
CUST_912,Customer says: The service is question and plan. I want a update.
CUST_912,Customer says: The service is update and plan. I want a question.
CUST_913,Customer says: The service is question and okay. I want a billing.
CUST_913,Customer says: The service is okay and question. I want a plan.
CUST_914,Customer says: The service is billing and plan. I want a okay.
CUST_914,Customer says: The service is update and plan. I want a okay.
CUST_915,Customer says: The service is okay and okay. I want a update.
CUST_915,Customer says: The service is update and update. I want a billing.
CUST_916,Customer says: The service is update and update. I want a update.
CUST_916,Customer says: The service is plan and update. I want a billing.
CUST_917,Customer says: The service is okay and plan. I want a question.
CUST_917,Customer says: The service is update and okay. I want a okay.
CUST_918,Customer says: The service is plan and question. I want a billing.
CUST_918,Customer says: The service is okay and okay. I want a okay.
CUST_919,Customer says: The service is okay and plan. I want a question.
CUST_919,Customer says: The service is okay and billing. I want a billing.
CUST_920,Customer says: The service is update and okay. I want a okay.
CUST_920,Customer says: The service is okay and okay. I want a okay.
CUST_921,Customer says: The service is slow and dropped. I want a dropped.
CUST_921,Customer says: The service is terrible and slow. I want a cancel.
CUST_922,Customer says: The service is question and plan. I want a plan.
CUST_922,Customer says: The service is plan and okay. I want a okay.
CUST_923,Customer says: The service is update and update. I want a update.
CUST_923,Customer says: The service is plan and okay. I want a plan.
CUST_924,Customer says: The service is update and okay. I want a billing.
CUST_924,Customer says: The service is question and question. I want a update.
CUST_925,Customer says: The service is expensive and slow. I want a cancel.
CUST_925,Customer says: The service is expensive and terrible. I want a expensive.
CUST_926,Customer says: The service is terrible and frustrated. I want a dropped.
CUST_926,Customer says: The service is dropped and expensive. I want a slow.
CUST_927,Customer says: The service is okay and update. I want a okay.
CUST_927,Customer says: The service is question and billing. I want a billing.
CUST_928,Customer says: The service is okay and question. I want a okay.
CUST_928,Customer says: The service is plan and billing. I want a billing.
CUST_929,Customer says: The service is plan and question. I want a billing.
CUST_929,Customer says: The service is update and update. I want a question.
CUST_930,Customer says: The service is plan and okay. I want a question.
CUST_930,Customer says: The service is okay and question. I want a update.
CUST_931,Customer says: The service is plan and update. I want a plan.
CUST_931,Customer says: The service is okay and question. I want a billing.
CUST_932,Customer says: The service is billing and plan. I want a plan.
CUST_932,Customer says: The service is update and billing. I want a update.
CUST_933,Customer says: The service is okay and billing. I want a okay.
CUST_933,Customer says: The service is question and update. I want a plan.
CUST_934,Customer says: The service is billing and update. I want a plan.
CUST_934,Customer says: The service is question and billing. I want a okay.
CUST_935,Customer says: The service is question and plan. I want a billing.
CUST_935,Customer says: The service is billing and question. I want a billing.
CUST_936,Customer says: The service is plan and question. I want a okay.
CUST_936,Customer says: The service is question and question. I want a okay.
CUST_937,Customer says: The service is plan and update. I want a update.
CUST_937,Customer says: The service is okay and plan. I want a billing.
CUST_938,Customer says: The service is okay and update. I want a plan.
CUST_938,Customer says: The service is question and plan. I want a plan.
CUST_939,Customer says: The service is update and update. I want a billing.
CUST_939,Customer says: The service is billing and okay. I want a question.
CUST_940,Customer says: The service is billing and update. I want a plan.
CUST_940,Customer says: The service is okay and billing. I want a plan.
CUST_941,Customer says: The service is plan and billing. I want a question.
CUST_941,Customer says: The service is question and okay. I want a question.
CUST_942,Customer says: The service is okay and update. I want a billing.
CUST_942,Customer says: The service is plan and okay. I want a question.
CUST_943,Customer says: The service is okay and okay. I want a question.
CUST_943,Customer says: The service is question and billing. I want a plan.
CUST_944,Customer says: The service is billing and billing. I want a question.
CUST_944,Customer says: The service is question and plan. I want a okay.
CUST_945,Customer says: The service is billing and plan. I want a billing.
CUST_945,Customer says: The service is okay and billing. I want a update.
CUST_946,Customer says: The service is plan and question. I want a billing.
CUST_946,Customer says: The service is plan and plan. I want a billing.
CUST_947,Customer says: The service is question and question. I want a billing.
CUST_947,Customer says: The service is plan and question. I want a billing.
CUST_948,Customer says: The service is billing and billing. I want a plan.
CUST_948,Customer says: The service is question and plan. I want a update.
CUST_949,Customer says: The service is question and plan. I want a question.
CUST_949,Customer says: The service is update and okay. I want a billing.
CUST_950,Customer says: The service is plan and update. I want a update.
CUST_950,Customer says: The service is question and question. I want a billing.
CUST_951,Customer says: The service is question and plan. I want a plan.
CUST_951,Customer says: The service is plan and okay. I want a plan.
CUST_952,Customer says: The service is question and question. I want a plan.
CUST_952,Customer says: The service is update and update. I want a update.
CUST_953,Customer says: The service is billing and okay. I want a plan.
CUST_953,Customer says: The service is billing and update. I want a plan.
CUST_954,Customer says: The service is billing and question. I want a update.
CUST_954,Customer says: The service is billing and question. I want a update.
CUST_955,Customer says: The service is okay and update. I want a okay.
CUST_955,Customer says: The service is okay and okay. I want a plan.
CUST_956,Customer says: The service is plan and okay. I want a question.
CUST_956,Customer says: The service is okay and billing. I want a okay.
CUST_957,Customer says: The service is plan and plan. I want a billing.
CUST_957,Customer says: The service is billing and update. I want a question.
CUST_958,Customer says: The service is question and question. I want a plan.
CUST_958,Customer says: The service is question and update. I want a update.
CUST_959,Customer says: The service is question and billing. I want a update.
CUST_959,Customer says: The service is billing and plan. I want a update.
CUST_960,Customer says: The service is billing and question. I want a plan.
CUST_960,Customer says: The service is okay and okay. I want a question.
CUST_961,Customer says: The service is plan and plan. I want a plan.
CUST_961,Customer says: The service is plan and okay. I want a billing.
CUST_962,Customer says: The service is plan and billing. I want a plan.
CUST_962,Customer says: The service is update and update. I want a update.
CUST_963,Customer says: The service is plan and billing. I want a okay.
CUST_963,Customer says: The service is question and okay. I want a plan.
CUST_964,Customer says: The service is update and update. I want a billing.
CUST_964,Customer says: The service is plan and okay. I want a plan.
CUST_965,Customer says: The service is plan and update. I want a okay.
CUST_965,Customer says: The service is question and update. I want a okay.
CUST_966,Customer says: The service is slow and frustrated. I want a frustrated.
CUST_966,Customer says: The service is terrible and slow. I want a terrible.
CUST_967,Customer says: The service is plan and okay. I want a billing.
CUST_967,Customer says: The service is update and billing. I want a update.
CUST_968,Customer says: The service is update and question. I want a question.
CUST_968,Customer says: The service is question and billing. I want a plan.
CUST_969,Customer says: The service is update and okay. I want a question.
CUST_969,Customer says: The service is billing and billing. I want a billing.
CUST_970,Customer says: The service is okay and okay. I want a question.
CUST_970,Customer says: The service is okay and question. I want a okay.
CUST_971,Customer says: The service is okay and okay. I want a question.
CUST_971,Customer says: The service is update and question. I want a update.
CUST_972,Customer says: The service is billing and billing. I want a question.
CUST_972,Customer says: The service is update and update. I want a update.
CUST_973,Customer says: The service is billing and question. I want a plan.
CUST_973,Customer says: The service is update and update. I want a plan.
CUST_974,Customer says: The service is question and update. I want a question.
CUST_974,Customer says: The service is update and okay. I want a update.
CUST_975,Customer says: The service is cancel and frustrated. I want a dropped.
CUST_975,Customer says: The service is terrible and slow. I want a slow.
CUST_976,Customer says: The service is plan and billing. I want a okay.
CUST_976,Customer says: The service is billing and billing. I want a billing.
CUST_977,Customer says: The service is update and plan. I want a question.
CUST_977,Customer says: The service is plan and okay. I want a update.
CUST_978,Customer says: The service is update and billing. I want a billing.
CUST_978,Customer says: The service is okay and update. I want a question.
CUST_979,Customer says: The service is plan and update. I want a question.
CUST_979,Customer says: The service is question and plan. I want a question.
CUST_980,Customer says: The service is okay and question. I want a okay.
CUST_980,Customer says: The service is question and billing. I want a question.
CUST_981,Customer says: The service is okay and question. I want a question.
CUST_981,Customer says: The service is question and okay. I want a question.
CUST_982,Customer says: The service is plan and plan. I want a okay.
CUST_982,Customer says: The service is billing and plan. I want a update.
CUST_983,Customer says: The service is plan and update. I want a okay.
CUST_983,Customer says: The service is billing and update. I want a update.
CUST_984,Customer says: The service is plan and update. I want a okay.
CUST_984,Customer says: The service is okay and okay. I want a plan.
CUST_985,Customer says: The service is frustrated and slow. I want a expensive.
CUST_985,Customer says: The service is cancel and frustrated. I want a expensive.
CUST_986,Customer says: The service is okay and question. I want a question.
CUST_986,Customer says: The service is update and billing. I want a question.
CUST_987,Customer says: The service is okay and plan. I want a plan.
CUST_987,Customer says: The service is update and plan. I want a question.
CUST_988,Customer says: The service is plan and question. I want a question.
CUST_988,Customer says: The service is billing and update. I want a okay.
CUST_989,Customer says: The service is dropped and frustrated. I want a terrible.
CUST_989,Customer says: The service is cancel and frustrated. I want a expensive.
CUST_990,Customer says: The service is update and update. I want a update.
CUST_990,Customer says: The service is plan and plan. I want a update.
CUST_991,Customer says: The service is billing and question. I want a plan.
CUST_991,Customer says: The service is billing and plan. I want a update.
CUST_992,Customer says: The service is billing and okay. I want a question.
CUST_992,Customer says: The service is question and plan. I want a question.
CUST_993,Customer says: The service is okay and billing. I want a billing.
CUST_993,Customer says: The service is update and billing. I want a plan.
CUST_994,Customer says: The service is okay and update. I want a plan.
CUST_994,Customer says: The service is plan and plan. I want a question.
CUST_995,Customer says: The service is plan and question. I want a billing.
CUST_995,Customer says: The service is question and plan. I want a okay.
CUST_996,Customer says: The service is okay and billing. I want a plan.
CUST_996,Customer says: The service is question and okay. I want a update.
CUST_997,Customer says: The service is plan and plan. I want a update.
CUST_997,Customer says: The service is okay and update. I want a billing.
CUST_998,Customer says: The service is question and question. I want a okay.
CUST_998,Customer says: The service is update and plan. I want a plan.
CUST_999,Customer says: The service is plan and billing. I want a billing.
CUST_999,Customer says: The service is plan and okay. I want a billing.
